0.448066	-0.34696	2.90746	7.01592	-8.13345	35.4264
5.4918	6.14721	-2.84919	45.1968	50.4155	-29.5599
-2.45729	1.33083	-6.16756	-17.432	7.54466	-50.6566
-1.48838	3.4348	-1.84134	-12.0386	24.7823	-10.1613
3.66191	-6.99816	-3.52327	37.8077	-67.5893	-27.6182
-2.47128	1.08279	0.59228	-24.4219	5.09435	1.09694
-2.20445	-3.35863	0.801315	-29.4976	-35.2245	12.8083
-5.97645	0.729936	-7.09527	-49.8774	2.57195	-60.1873
-3.37928	1.80558	-2.32179	-25.7082	11.1371	-16.2036
-1.87586	1.80376	-1.78002	-23.8484	13.07	-19.3228
-1.6078	2.49637	1.50582	-17.8651	17.0711	9.45337
0.778818	3.19836	3.40073	11.7933	23.3451	33.0598
4.19131	-6.36895	-2.94153	30.9642	-65.8513	-34.2851
-3.34998	-0.773808	4.38228	-33.9949	-11.9046	32.5403
3.86059	-3.99933	-0.521067	28.7891	-39.6919	-8.14286
6.774	4.74124	-6.68255	65.166	38.1396	-55.9551
-2.261	-0.288428	-2.2481	-18.1772	-7.47483	-13.7531
-4.50899	5.49705	-8.34946	-33.8092	40.7514	-66.7783
-2.6713	1.2813	-5.15935	-28.6328	6.54081	-48.8991
5.39618	-0.265007	0.406659	51.0461	-6.45268	8.6904
-7.1115	-5.59453	-1.49896	-68.039	-54.7188	-18.4387
0.568337	-3.41949	-3.03013	8.38825	-34.6735	-21.4184
-11.9026	15.9949	-3.69479	-93.9958	128.992	-26.1147
-4.55904	8.02971	-2.05058	-44.1055	66.5811	-22.6436
8.11974	-2.12523	2.22859	68.6591	-23.5426	16.3382
4.76664	4.27455	-3.10753	38.1327	33.8444	-32.2963
-3.69902	3.81594	-3.56891	-34.5863	25.7011	-32.9955
-3.91525	4.526	3.04116	-29.8368	35.9046	31.5323
-6.76963	1.75189	6.66551	-56.0774	11.5611	63.8123
-1.21696	7.6643	-2.9379	-11.2323	58.2267	-29.4779
2.47972	-5.62512	0.218958	17.6802	-54.2403	-2.61958
-0.854906	-0.703005	5.08913	-9.39596	-11.6123	34.089
11.0913	7.74261	2.6518	96.6703	64.6154	18.0908
3.67498	-2.38969	0.411915	27.6099	-25.6317	-1.14725
2.88264	-2.01709	-0.453708	31.4188	-24.8545	-0.312941
-7.5509	0.434524	4.6871	-71.3198	-0.855738	36.9302
-4.00608	-0.985165	-2.68282	-40.3134	-14.0642	-30.6841
7.84847	6.02269	-0.129503	66.8141	49.8854	-5.79873
-5.4802	6.67114	-6.54256	-53.762	54.8083	-64.1297
4.70297	-5.38941	2.66125	47.0154	-51.9402	29.1363
4.65236	3.12697	4.16652	37.0229	23.6004	33.693
4.59485	3.51082	-7.42472	36.1845	27.1951	-71.4555
3.33791	6.68594	1.87366	34.1194	54.7707	21.5944
-1.45463	3.26618	3.08964	-20.906	23.2843	19.469
1.63884	1.65966	2.2379	14.696	9.29481	21.1806
0.739874	-0.891053	2.77998	1.89412	-12.4434	20.3768
-6.55709	3.50039	1.44939	-62.3952	26.4708	7.32173
-1.22735	0.563578	0.781665	-2.77636	6.22871	12.8397
2.03025	3.89793	6.1435	23.0854	30.1052	60.0934
0.153925	3.70517	-4.49992	-3.59911	26.5446	-43.7653
6.25293	-2.4558	-6.03653	52.2781	-26.8969	-58.8539
3.07683	-10.3803	-5.18626	32.3303	-98.4339	-43.1818
6.96275	4.13338	3.63351	65.6022	32.3115	36.8821
0.145875	-6.72683	-7.48304	5.5092	-65.3735	-63.2515
0.261931	-2.85321	3.18674	-1.44213	-29.7871	24.7665
-2.3639	-0.28639	-1.64625	-17.6988	-7.44837	-8.63514
1.49565	-8.46045	-3.5909	17.6053	-80.576	-28.2892
-0.163236	5.33863	4.57269	3.92792	42.6832	46.2608
9.11382	0.217633	-0.00834515	85.5649	-1.11114	4.30648
-7.25495	3.40874	-3.48725	-60.6345	25.9557	-27.2111
2.24557	1.12603	-0.895662	22.331	6.77418	-4.58876
-0.0183147	-6.38041	-9.70775	-1.23774	-52.9296	-79.6569
-1.78284	-1.96686	-3.47011	-26.5515	-22.0915	-34.2451
7.78544	3.20848	0.613782	73.0907	23.7593	9.55545
-4.29889	8.48077	-3.50609	-34.404	72.2918	-28.4782
14.235	-5.87247	9.25472	116.46	-52.1817	69.8655
-1.45246	-1.40842	-2.52731	-8.29205	-15.5571	-16.6428
0.77692	-7.05989	-7.19504	11.4494	-68.3391	-61.5433
4.85909	5.15272	6.51539	47.6821	40.51	62.826
0.117843	11.2278	5.99713	5.45778	95.9686	58.156
-3.83304	-6.8619	-6.52872	-29.7089	-65.8878	-54.8605
3.88173	4.96765	1.40614	30.8931	39.7394	8.65537
-2.07634	8.19694	8.91282	-16.9112	70.6986	81.2876
0.575483	5.7598	1.59938	0.786639	39.4055	9.05839
-1.92668	0.552776	2.61557	-23.1807	-3.95286	16.3088
-3.19004	4.02778	0.668623	-24.1399	32.1682	9.81463
8.61939	7.02737	-5.60402	81.7143	58.9777	-46.8302
-4.86687	1.66654	-1.62336	-41.8182	11.8909	-15.02
3.60149	-5.11666	-1.97224	27.6083	-49.8374	-22.8721
1.22611	5.46782	3.9055	7.62607	44.2757	31.1641
-1.07866	-4.80785	3.30025	-15.2507	-46.8	24.5468
-1.31017	-1.20493	-1.31173	-7.91364	-7.9936	-8.67522
-3.24669	5.85914	-0.923943	-32.552	40.2776	-13.9615
3.15113	-5.03201	-0.770008	32.3659	-48.5613	-1.9681
-4.64829	1.46673	-6.812	-45.7984	8.83137	-65.9958
-3.83191	4.16797	-2.00085	-38.3454	31.8082	-23.7613
1.80614	-2.84534	-4.93532	9.98645	-30.2476	-49.524
-0.371868	-4.01558	3.79942	-8.44849	-40.4846	29.7685
6.24802	0.0780453	5.63785	59.9306	-3.10716	55.3273
-4.53025	-2.57915	-4.56979	-44.1184	-26.6492	-45.1909
5.20896	-5.671	2.53404	50.652	-54.0356	27.1815
-0.999957	1.4513	1.01531	-6.6346	8.01898	12.2991
2.37116	2.46421	-0.281908	27.9895	14.4165	1.0263
0.286269	-0.485489	-1.11248	4.31757	-6.18132	-4.8918
-1.11309	-2.24613	1.56965	-6.90162	-24.0725	20.925
7.47539	6.54341	-0.829453	63.2365	54.1165	-11.5908
-1.95295	3.7727	-2.6275	-16.8311	25.2887	-19.0459
1.45174	-6.38332	3.33924	16.8017	-60.3016	34.4696
-1.28061	-4.80103	3.36024	-14.6248	-46.13	25.3393
-1.10286	-7.92944	-3.40358	-5.82619	-75.5768	-26.0226
-0.0951575	1.94297	19.4371	3.03803	13.2607	180.132
-0.187574	2.83792	4.34672	2.88448	21.762	42.1463
8.81952	-6.63433	8.43731	83.7142	-63.9527	80.6219
-10.9946	-1.73782	1.07555	-85.8032	-19.0629	11.7713
-2.58333	5.41009	-1.71092	-18.2925	42.9301	-10.6398
7.03996	1.77416	-7.25799	67.4636	11.9767	-61.4728
-0.680147	-0.378861	-1.65073	-3.62649	-7.75548	-11.3585
4.12174	-3.2555	-2.24135	31.8221	-34.2358	-24.7838
-4.89864	4.3335	-4.84935	-48.6241	33.6939	-47.9771
-4.39458	3.35761	0.139188	-44.5592	25.5162	-4.70454
-6.39619	-0.265884	4.78108	-51.9857	-6.44857	47.1475
-12.4139	-0.94955	1.62098	-107.915	-12.7904	18.7829
-0.791155	3.9875	4.49046	-11.355	30.6966	34.9604
0.662627	1.9979	-2.68162	13.594	12.3662	-18.2508
3.56354	7.23522	3.38927	35.8373	59.651	35.559
-1.00278	-3.3749	3.22377	-12.0926	-33.2483	23.7861
6.06872	0.942134	-5.92779	58.8825	5.21573	-49.5605
4.03201	-3.52215	1.4581	40.1428	-35.5657	17.8684
5.77911	2.22505	1.78208	54.2733	15.3468	20.2187
10.8302	1.04443	15.7652	92.8095	9.0109	137.075
11.0702	-3.08637	-2.93656	104.024	-32.3822	-22.5228
0.419778	1.35236	-0.899172	0.83013	9.54394	-6.27422
-6.17899	-4.99018	2.58416	-59.7131	-48.7845	17.795
4.90954	3.79542	-1.40675	46.2736	29.3682	-9.23568
-0.465453	4.00921	0.382003	-13.4438	27.99	-3.82641
-2.39231	-5.84383	-1.67039	-16.8796	-55.7377	-11.2021
-9.12489	-4.45215	-0.836751	-78.0452	-44.4941	-3.91869
-3.80302	-2.37211	-2.78283	-38.5601	-24.3597	-29.9637
2.2375	4.19514	5.63401	23.4016	32.7336	55.9276
-2.349	-2.20358	-13.1294	-25.7424	-24.2155	-122.128
2.16134	2.05321	3.87641	24.0612	14.163	38.2247
4.33831	-3.24919	5.81926	34.4214	-33.8447	47.8088
3.27663	3.49911	-8.78988	33.2638	27.5551	-75.4024
0.280831	5.20911	4.03161	8.69358	40.8889	38.2881
0.23361	-2.47318	-2.3366	-2.49708	-26.0816	-26.2599
5.56452	0.855897	2.68674	45.3436	2.9779	20.6324
3.27125	-1.43398	9.26223	33.5015	-16.6717	80.186
0.569001	-8.95695	6.80871	9.32906	-85.19	65.9277
3.08507	3.96688	-3.80551	24.783	31.3939	-38.7831
2.27062	3.52231	-1.45265	24.0779	28.2359	-7.0272
1.97362	1.06524	6.03937	13.1566	4.61215	48.8909
-3.47508	-1.18518	-2.48495	-33.8099	-13.8478	-27.1833
-8.89242	0.175578	3.15496	-75.6889	-3.26961	32.6949
0.715909	-1.70136	2.87719	1.6786	-18.5626	19.5551
-5.85072	-4.61231	-4.56449	-48.411	-45.5269	-37.0094
-3.25767	5.04194	2.51116	-24.0106	34.465	21.2898
3.51837	-2.15127	2.30981	36.6372	-24.4351	26.3249
-1.89941	-2.17477	2.60977	-12.727	-23.9995	29.9718
-4.08992	-0.0853875	-2.23871	-40.3992	-3.49996	-27.1561
7.90797	1.23712	5.88739	74.7826	6.64182	57.4783
9.73603	-1.29344	-9.70553	92.378	-16.2834	-84.0283
6.96106	1.2904	5.83569	66.5208	7.1407	57.5414
3.8613	-1.95296	6.05131	32.2104	-19.4155	56.6703
3.1343	6.0542	4.13133	29.0821	45.5114	35.2708
-6.8655	-2.6432	1.10138	-57.6495	-27.966	14.49
4.2809	3.60608	-3.33191	42.5121	28.6166	-23.8887
-3.66841	-2.39341	-1.83512	-37.8324	-26.191	-23.5002
-3.52134	1.91945	-3.6986	-36.5603	8.98171	-38.4358
5.7601	24.1346	-8.44326	46.2586	197.132	-77.0617
-0.63514	-2.34566	1.5655	-9.97206	-25.4913	9.73685
-1.13126	4.8976	17.9627	-5.99073	39.9566	166.793
7.20826	-4.13008	-5.21997	60.4894	-42.8556	-52.126
0.410615	2.0274	-1.22751	7.77581	13.8968	-9.06221
-4.21555	1.99268	-1.42958	-42.4568	12.6932	-17.5032
2.3382	2.34166	-0.581867	24.5667	20.8519	-0.932382
1.53222	2.90021	-4.4017	17.8327	20.626	-34.7753
2.30747	1.59248	2.12307	23.8411	12.3527	23.4365
1.13671	2.61045	1.74178	7.11316	18.6473	11.1795
-4.36622	-3.78227	-0.246419	-42.4139	-38.5606	-7.14693
12.0393	-8.69396	-7.86168	114.288	-82.9187	-67.1932
1.6495	-0.363701	-1.21863	16.5917	-3.81067	-7.22278
-3.90016	-1.80694	0.2414	-39.9763	-21.7582	-3.61518
-8.08838	6.56472	-2.81279	-68.8043	55.0044	-20.8148
4.80367	5.02482	-4.24791	38.7871	40.3545	-42.6218
149.014	-183.005	-140.799	1235.17	-1532.48	-1177.38
-3.4589	2.00636	3.12745	-35.3974	14.152	23.7925
3.86138	-48.8049	-28.9357	30.8807	-448.339	-268.032
0.722845	-1.13015	8.68467	11.4003	-13.3027	81.9139
-4.7339	-2.04769	4.66278	-46.0473	-22.6464	36.7539
10.1761	6.43322	-2.23676	88.1211	53.4935	-24.0922
-4.47548	7.39561	-4.51908	-35.1705	61.8218	-36.7886
-1.44033	-5.24575	-2.04952	-11.2008	-50.5618	-15.5038
-8.78247	2.76776	-5.28035	-75.0047	20.9846	-44.0034
1.02797	0.0556596	-2.53817	5.46837	-7.79858	-26.4443
3.40815	-1.99537	2.45683	24.6027	-21.9722	16.5514
-2.88684	-1.38555	3.90566	-27.8835	-16.7412	29.648
0.851151	3.46234	3.6535	13.7457	29.1846	39.7784
-4.82519	2.27086	5.41803	-38.209	16.0142	53.2511
1.08616	4.07853	6.8337	14.8953	31.1177	64.564
6.46316	-2.22017	0.144285	55.7192	-19.6963	-0.130783
0.351383	9.49139	1.44653	-1.17547	80.3302	8.38503
-4.98962	-5.46543	-3.03272	-41.1179	-53.8613	-22.6377
2.72484	-3.89373	-2.66163	19.996	-39.4172	-27.0785
0.236791	1.89485	2.30174	0.739167	15.708	14.8039
5.46555	0.440015	9.8663	54.0267	-0.633318	92.351
-5.77731	-0.213422	4.6618	-47.0605	-5.68481	47.1133
4.82341	7.42309	-2.73097	39.1071	61.8376	-28.8307
0.850183	-1.08631	2.00489	4.97056	-13.9338	15.3024
-4.12512	1.30839	-0.03663	-34.7072	4.31231	-4.83124
0.534889	-1.50178	-5.56109	-0.535677	-18.0284	-53.7146
-0.769965	-2.30208	-4.41291	-12.2414	-24.4709	-42.6469
-3.99427	0.956173	-4.31681	-31.4942	4.5923	-34.4191
-3.19925	10.8631	15.0393	-26.9651	81.14	113.664
-2.7993	3.19872	1.76243	-30.022	24.4456	13.8284
-0.444385	2.14195	0.794506	-3.59864	16.5752	5.15412
7.4735	4.81219	6.58169	63.5025	38.7642	55.1238
3.17416	-4.10139	2.98789	24.1835	-41.165	21.1727
9.05435	0.646552	0.0599989	85.4508	1.19341	4.9988
5.3459	-3.5943	20.4011	44.6837	-36.8825	180.202
-0.0771517	-5.18993	-3.78627	-5.52604	-50.6181	-37.8152
21.2825	27.0255	-14.8919	199.138	241.931	-132.632
2.80651	-0.956116	-0.0894401	29.4429	-13.2468	3.48325
-1.43961	-4.0727	4.4448	-17.0744	-40.6056	33.8061
-0.39499	5.49592	5.63722	1.31115	44.3336	55.2407
2.38945	2.48526	4.72384	27.7532	18.3409	46.7321
3.7756	-4.11001	-7.84209	29.5437	-40.6254	-74.6001
4.57735	-4.7694	1.4651	46.0758	-46.7168	17.4681
-3.10335	4.45402	5.51261	-31.2938	34.8261	44.9367
-1.66062	-4.50164	5.48616	-15.6444	-45.1863	50.3878
-1.11029	0.360896	6.40954	-13.761	-1.92118	51.9723
5.67638	7.34308	-0.511114	55.676	61.3821	-0.237352
-0.999905	5.53311	-3.8318	-15.67	44.259	-39.9245
1.44127	4.51762	4.70472	17.4891	35.505	47.1548
-1.82662	-3.58362	1.18821	-11.2999	-36.0532	14.5565
-2.50242	3.77891	4.19243	-18.9422	30.4774	44.3986
2.79502	-2.62592	2.92959	19.441	-28.6419	22.8215
7.8655	-1.52168	3.7007	64.1354	-19.9137	29.4893
2.74096	-4.5614	4.69671	29.0306	-43.9021	46.2023
-7.82971	-1.79454	-0.937255	-66.0997	-20.4212	-5.22358
4.51334	-9.23236	-13.2261	31.7502	-72.1943	-102.082
5.31684	-0.232721	5.03011	53.2634	-4.77163	47.696
5.11576	2.33546	6.65532	50.1945	17.6331	67.2678
1.68937	4.07366	0.378708	21.0406	26.6168	4.16691
2.91372	4.29369	-2.33826	21.9327	33.7274	-25.8106
-16.8516	8.18706	-10.5623	-145.697	63.0016	-93.7791
2.79082	4.27109	5.48123	21.089	33.7699	44.1976
-3.11381	0.641084	6.21162	-32.0216	2.48254	49.7161
-4.11933	-1.88264	-3.14433	-41.1888	-20.6496	-33.9628
-2.47211	1.8696	2.7049	-13.7018	15.5694	29.3884
3.64485	3.15987	1.66919	36.9576	23.6553	23.0376
-1.31562	-5.73875	3.38815	-15.9096	-54.787	25.0146
4.87893	3.56031	1.706	48.0361	28.0058	20.3053
2.47745	2.48433	1.52613	23.5832	15.3984	18.0212
1.45851	2.00074	-0.918265	21.7084	12.9472	-1.8781
-2.67503	-0.926255	3.16814	-27.1432	-12.802	20.7184
-4.04394	3.84285	9.73072	-32.1444	30.7314	91.9094
5.30984	6.08733	-1.6339	43.4619	50.63	-19.3706
4.58943	-8.66756	8.74107	37.743	-83.4291	74.8383
4.33076	7.28621	-0.252179	35.4595	57.7463	-5.53253
-3.33873	-1.79601	-2.62241	-36.652	-21.4621	-31.0702
-2.96084	4.6717	1.47051	-30.19	35.2111	8.26358
5.39488	1.49204	4.86154	50.5436	8.44446	48.6998
0.482817	-2.58022	3.53686	9.38869	-27.6251	37.3373
1.86132	-1.01048	-5.71299	11.6705	-12.6513	-54.9988
2.28732	2.12081	2.18728	23.5679	14.1276	22.1845
-4.85377	0.685898	-4.68535	-46.9863	2.46589	-44.876
-8.36195	-9.07231	2.29138	-71.7031	-86.5792	25.1061
4.24051	-1.07156	3.38369	42.5061	-11.8504	33.1644
4.17185	-4.02829	4.63108	32.8047	-40.5625	36.639
-4.48379	-6.22349	-1.77913	-36.3378	-60.3941	-11.9881
2.06947	-4.08047	1.90748	14.4221	-40.3177	11.9885
1.27338	3.10611	0.00620038	6.25977	27.1038	-2.57682
-0.195956	-6.22845	-10.9161	-5.62053	-61.3344	-101.692
-1.85984	-1.20337	8.44566	-12.0904	-14.6394	79.3196
-2.7018	1.88048	-3.18202	-20.9919	12.9038	-26.8753
-7.59481	1.37744	-1.61222	-71.2269	7.55808	-19.6955
-3.43649	2.41295	3.75347	-26.2382	16.8395	37.6204
-3.24632	-6.65646	-2.81789	-24.9553	-64.2323	-21.301
3.38632	1.58038	-1.58183	36.813	8.77404	-8.98357
-5.21945	3.31319	-2.1576	-42.376	25.0238	-13.8251
-15.051	-1.21576	-0.880546	-132.314	-15.4007	-3.70731
4.31199	-3.25903	0.315405	44.6737	-33.1803	7.20875
